Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.28486885,2.231654545,5.25089117,4.176259326,10.19707263,6.912457957,7.983750448,15.17068797,7.039011296,-1.503586724,1.83641915,3.924718213,1.083648484,0.632136727,0.69666684,0.936026508,4.280714827,4.55131481,3.706964583,6.947826341,-20.8052759,7.033530107
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1189.514793,1223.330553,1328.578743,1717.975654,1929.490815,2004.146804,2256.996662,3324.576752,3908.648858,3659.720464,3579.460061,4002.013869,3736.81517,3960.975968,3985.607065,3415.062667,3608.966066,3893.095723,4294.965105,4380.781192,3539.22662,3971.444074
Cabo Verde,CPV,GNI (current US$),NY.GNP.MKTP.CD,525174330.4,557029312.7,605789816,798746078,906734627.3,938575439.2,1062622994,1618241425,1912560008,1809327570,1751605294,1973681911,1838501322,1964307699,1949294166,1690799360,1790348394,1935686295,2158337754,2210013290,1780621621,2023485052
Cabo Verde,CPV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1330,1270,1230,1440,1810,2070,2200,2770,3360,3650,3600,3760,3730,3840,3750,3620,3580,3620,4040,4420,3510,3870
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.00721854,29.80941288,32.54495671,31.36435117,32.00417307,37.77736046,45.13220526,33.7458981,34.34045375,29.03782963,30.28382268,32.87426103,37.46345323,37.51683857,37.24829248,41.13545234,41.47294872,42.06880358,45.86599346,46.70503314,25.29337077,23.84979836
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.618,69.929,70.705,71.429,71.999,72.68,72.239,72.835,72.508,73.088,73.499,74.257,74.484,75.059,75.24,74.62,75.742,76.593,75.733,76.004,74.808,74.052
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,28.4,26.1,24.4,23.4,22.9,22.8,22.8,22.8,22.6,22.1,21.4,20.5,19.4,18.2,16.9,15.7,14.6,13.7,12.8,12.1,11.5,11
Cabo Verde,CPV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,34.4,31.4,29.3,27.9,27.3,27.1,27.2,27.1,26.9,26.3,25.4,24.2,22.8,21.3,19.8,18.3,17,15.9,14.9,14.1,13.4,12.8
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.43401194,4.75244379,4.7555151,4.50008631,4.37710667,4.27364111,4.48974991,4.18900156,3.58312893,3.88152432,4.47555733,4.30527449,5.13365459,5.28994226,5.32722235,4.82334185,4.84606647,5.2683692,4.73804712,4.56319857,6.12421703,6.90378904
Cabo Verde,CPV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.493,..,..,..,..,0.487,0.56,0.554,0.487,0.571,..,0.743,0.731,..,0.791,..,..,..
Cabo Verde,CPV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,79.12983382,79.38143479,79.62918018,79.87256033,80.32343404,80.77592712,81.23053363,81.68670828,82.14496413,82.60418967,83.06287687,83.46776,83.87383612,84.28092354,84.68899797,85.3679901,86.24227407,87.10680256,87.96184758,88.59087109,89.17757394,89.82515425
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.11044312,..,..,..,..,..,..,..,..,..,..,..,85,..,..,87,..,..,..,..,..,..
Cabo Verde,CPV,"School enrollment, primary (% gross)",SE.PRM.ENRR,116.8707275,115.6579819,114.8482132,112.9973373,110.6608124,109.5439224,109.634079,108.7030334,108.3438568,107.6443481,107.2474289,105.8033829,105.1732407,105.5316696,104.337059,101.8180695,99.75187683,98.24317169,98.64325714,96.98941803,95.99919128,96.40209961
Cabo Verde,CPV,"School enrollment, primary (% net)",SE.PRM.NENR,99.05232,97.28274,95.91699,95.57941,94.56666,95.31446,96.31027,96.65032,96.15012,95.43499,94.47048,93.2143,93.65455,93.09431,93.20062,93.24357,92.59373,92.86236,93.42191,..,..,..
Cabo Verde,CPV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.30059052,61.85617828,65.91545105,67.39521027,67.23017883,70.5629425,81.75602722,80.43589783,81.92308807,81.0220871,83.46911621,85.58027649,86.70752716,89.00969696,87.44262695,87.53730774,87.70491028,87.0911026,83.2423172,84.10881042,87.30780792,86.49130249
Cabo Verde,CPV,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,57.2428,57.62792,57.0896,60.3446,60.58402,62.50202,..,65.28223,65.4943,..,69.36106,70.65632,71.03095,71.74531,71.59851,71.43748,70.42826,..,..,..
Cabo Verde,CPV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,7.876820087,..,7.476640224,..,6.529600143,4.959819794,5.034649849,4.865869999,5.076580048,4.597849846,5.397695541,4.561570168,4.521349907,4.806220055,4.754759789,4.592780113,4.787922859,4.165299892,..,6.037500858
Cabo Verde,CPV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,19.76622963,..,20.8404808,..,17.54058075,18.32875061,18.24098969,15.88654995,14.21689987,15.15328026,16.12167549,14.77822971,16.28219032,16.74822998,17.84300995,16.41258049,17.56854057,15.15369987,17.09018707,15.1129818
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,453317,460293,467046,473383,479370,485115,490728,496190,501355,506141,509784,511447,511955,512225,512326,512394,512554,512893,513415,514104,514679,516649
Cabo Verde,CPV,Urban population,SP.URB.TOTL,242230,249898,257557,265080,272503,279858,287218,294553,301786,308827,315154,318744,321615,324326,326915,329469,332053,334719,337478,340311,343044,346682
Cabo Verde,CPV,Income share held by highest 10%,SI.DST.10TH.10,..,42.6,..,..,..,..,..,37.1,..,..,..,..,..,..,..,32.3,..,..,..,..,..,..
Cabo Verde,CPV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.088,13.278,13.397,13.592,13.465,13.45,13.397,13.323,13.335,13.517,10.67,10.948,11.142,11.392,11.674,11.907,12.077,12.24,12.17,12.128,14.69,13.976
Cabo Verde,CPV,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,23.209,23.656,24.009,24.496,24.492,24.683,24.829,24.959,25.244,25.824,21.329,22.615,23.857,25.297,26.906,28.54,30.167,31.887,27.575,28.116,34.625,31.806
Cambodia,KHM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,3694168979,4145665970,4501227627,5046693484,5883297160,7066296463,8350531017,10127916460,12174303999,12502901170,13808673288,16032622024,17826536700,19807135253,22041463968,24174170369,26556545153,29355665910,33145892169,36685356408,34818073901,36790163687
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.993580323,7.389710651,6.265072805,10.28368131,9.457694811,13.30333384,10.94336007,10.3984581,7.476366066,4.074778506,5.076918432,7.286658139,7.650256579,7.857499755,8.000320746,7.207034725,7.905501161,8.075039155,8.776223762,7.936950136,-3.555721934,3.089842841
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,296.4266875,327.5009843,350.1472766,386.6911239,444.1990675,525.7973251,612.2526486,731.6922951,866.2839998,875.7489362,952.2746163,1088.981528,1192.80263,1305.660097,1431.563965,1547.320104,1675.195557,1826.353917,2036.673776,2225.877055,2081.739142,2167.403242
Cambodia,KHM,GNI (current US$),NY.GNP.MKTP.CD,3574038228,4004299813,4313641104,4869826437,5669213129,6778969374,8031844588,9802511439,11748590864,12052226423,13409374659,15499707261,17147398898,18982047189,21110279793,23177973371,25507606313,28215504536,31820166407,35040667434,33712316727,35300301362
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,290,310,320,370,430,510,580,670,780,840,910,990,1110,1230,1330,1430,1550,1690,1920,2100,2050,2120
Cambodia,KHM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,49.30490027,51.1797752,54.18895048,54.22862402,60.81835737,61.03991636,64.67232933,61.13658699,61.77878568,46.21099501,50.22654285,49.92117726,53.28500259,56.62056577,56.62954803,55.98122031,56.43183772,56.30005367,55.47139736,55.44686797,59.92179794,72.36103464
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.625,59.966,61.226,62.523,63.552,64.293,65.059,65.731,66.47,67.444,67.712,68.416,68.915,69.304,69.736,69.873,70.224,70.515,70.561,70.692,70.416,69.584
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,79,73.4,67.3,61.7,56.9,52.9,49.4,46.3,43.2,40.2,37.3,34.6,32.2,30.2,28.6,27.1,25.9,24.7,23.6,22.7,21.9,21.1
Cambodia,KHM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,105.9,96.5,86.7,78,70.7,64.7,59.8,55.5,51.4,47.4,43.8,40.5,37.6,35.2,33.3,31.6,30.1,28.8,27.5,26.5,25.5,24.6
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.53804731,7.00522089,7.22556973,6.93705606,7.07894278,6.84559298,6.11889315,4.90875959,6.60109425,7.58330584,6.91169977,7.50353098,7.26115417,7.10386753,6.70157766,6.19431591,6.11648464,5.65125847,6.06630135,6.84972715,7.11156559,7.53223085
Cambodia,KHM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.169,..,..,..,..,..,..,..,0.243,0.237,0.229,0.226,0.165,..,0.194,..,..,..,..,0.214,..,..
Cambodia,KHM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,51.89988059,53.60842599,55.31484534,57.01914034,58.53308871,59.80225786,61.04359154,62.25746005,63.4540974,64.6766676,65.87015675,67.03474276,68.17060775,69.2776989,70.35670984,71.40760021,72.43058189,73.42564747,74.39437162,75.33672107,76.25310742,77.06604334
Cambodia,KHM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,74,..,..,..,77,76,..,..,..,..,78,81,..,..,..,..,..,71.92725372
Cambodia,KHM,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.8108292,119.9769974,135.5337982,140.37117,144.7325439,143.901825,140.7799225,137.844223,131.5634613,128.5722046,125.4973297,120.7265659,120.336937,121.0203934,114.5561676,116.105629,111.1295013,110.5145874,111.5743484,111.4984818,111.0093613,108.7377487
Cambodia,KHM,"School enrollment, primary (% net)",SE.PRM.NENR,92.40854,..,..,97.43006,..,..,94.83255,95.88748,94.57758,..,93.61728,97.51867,97.40673,..,95.04806,95.26797,92.75899,90.54321,90.26554,..,..,..
Cambodia,KHM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,19.07435036,20.96726036,24.69613075,28.7237606,31.98047066,..,40.74510956,43.9667511,47.02080917,..,..,..,..,..,..,..,..,49.15361932,51.36831978,52.30810599,54.83575058,57.95988469
Cambodia,KHM,"School enrollment, secondary (% net)",SE.SEC.NENR,15.61553,16.82846,22.25676,26.49652,27.44903,..,32.26357,35.91496,38.33132,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.666810036,1.722219944,1.711210012,..,1.719820023,..,..,1.599300027,..,1.665680051,1.533789992,1.510689974,1.414414525,1.482026219,1.566736341,1.703461528,1.870819092,2.096460581,2.447859287,2.825654745,3.002350092,3.011626482
Cambodia,KHM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.07901001,11.38078976,10.13757038,..,12.40431023,..,..,11.1035099,..,8.165240288,7.337470055,7.335400105,7.199850082,14.00462532,13.65726948,15.3179636,15.11543465,15.94254494,16.86346817,18.93770027,17.16835022,15.73618317
Cambodia,KHM,"Population, total",SP.POP.TOTL,12462336,12658484,12855241,13050968,13244731,13439202,13639028,13841770,14053479,14276810,14500726,14722584,14945085,15170208,15396772,15623251,15852803,16073372,16274522,16481304,16725474,16974305
Cambodia,KHM,Urban population,SP.URB.TOTL,2316250,2367516,2419356,2471462,2523783,2576833,2631378,2687103,2750406,2845368,2942777,3042128,3143998,3248700,3356342,3466487,3579880,3693661,3806285,3923374,4052917,4187222
Cambodia,KHM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.744,0.774,0.852,0.909,1.003,1.064,1.152,1.257,0.825,0.579,0.771,0.577,0.496,0.438,0.692,0.393,0.716,0.141,0.13,0.119,0.172,0.396
Cambodia,KHM,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,1.22,1.294,1.392,1.48,1.613,1.737,1.881,2.04,1.308,0.798,0.964,0.598,0.682,0.757,1.056,0.744,1.137,0.382,0.379,0.375,0.474,0.83
Cameroon,CMR,Gini index,SI.POV.GINI,..,42.1,..,..,..,..,..,42.8,..,..,..,..,..,..,46.6,..,..,..,..,..,..,42.2
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,10566579295,10953485349,12417251350,15970315035,18826214136,19509852207,20910512975,23928250433,27715142033,27932970317,27507501821,30630910495,30155062329,33728621180,36386544706,32210233020,33814337044,36098547033,39955552190,39667757528,40773241177,45011937347
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.832417794,4.324261192,4.477026834,5.453153689,7.048862819,2.228270209,3.809583276,4.32758901,2.847677889,2.579251777,2.899024721,3.379211285,4.625978722,4.995529161,5.719818145,5.666952987,4.535794237,3.541176549,3.955514239,3.475059982,0.259932916,3.338857472
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,708.5657316,715.4702965,789.6238111,988.2412768,1133.393267,1142.624663,1191.45459,1325.672482,1492.142698,1461.389992,1398.58702,1513.96057,1449.098744,1575.928821,1649.443391,1415.000097,1441.720173,1496.089518,1610.696416,1555.226605,1555.603707,1672.326573
Cameroon,CMR,GNI (current US$),NY.GNP.MKTP.CD,9971652120,10257038437,11741246560,15443546607,18422803181,19020925163,20658217745,23427237251,27300877526,27818823528,27243249539,30327885739,29710253435,33113313970,35703010550,31773333682,33256524240,35436388520,39216305348,38825035814,39933227702,44281229348
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,730,700,700,820,1030,1140,1200,1250,1360,1460,1450,1470,1470,1530,1570,1530,1470,1410,1520,1560,1540,1610
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.85681273,25.26121725,22.98615837,19.43691146,20.54757371,22.2454564,24.17909406,26.9786418,27.00836547,19.58241528,22.3688903,24.22968662,23.87672384,23.63910867,23.60997553,20.98914963,18.94997876,18.35109858,18.73625347,19.85009075,15.23573698,16.50888404
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.932,53.142,53.415,53.883,54.178,54.362,54.856,55.165,55.655,56.102,56.582,57.133,57.792,58.476,58.935,59.658,60.233,60.81,61.18,61.584,60.833,60.333
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,87.8,86,84,81.9,79.9,78.3,76.4,74.8,72.9,71.3,68.8,66.8,64.5,62,60.1,57.8,56.2,54.3,52.7,51.4,49.9,48.3
Cameroon,CMR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,144.6,141.7,138.3,134.7,131.3,128.1,124.8,121.5,118.1,114.8,110.5,106.3,102,97.5,93.4,89.3,85.9,82.7,79.8,77.3,74.9,72.2
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.11237431,3.88486743,4.02669907,3.90227985,3.72798967,3.77274442,3.73662806,3.70858574,3.65843678,3.49997187,3.57742167,3.85282946,3.9310236,3.63111043,3.78765464,3.59505081,3.5937767,3.39752436,3.61970162,3.65157914,3.77177453,3.82407379
Cameroon,CMR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.186,0.061,..,0.072,..,0.07,0.086,0.09,..,..,..,..,..,..,0.13,..,0.097,0.124
Cameroon,CMR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,56.3102137,57.0664322,57.80701597,58.53157578,59.24064783,59.93299225,60.60961695,61.27061571,61.91608624,62.54572904,63.16005285,63.7587753,64.34202313,64.90954947,65.46150775,65.99804744,66.51931924,67.02480944,67.51535721,67.99048422,68.45069732,68.89556458
Cameroon,CMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,68,..,..,..,..,..,..,71,..,..,71,..,..,..,..,..,..,..,72.54712677,..,78.23000336,..
Cameroon,CMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,86.59738159,102.0598679,102.1468735,102.5155182,107.3568878,105.3952713,103.8931122,105.7493591,105.91539,107.8100204,109.497612,108.3209763,112.7835388,..,113.9956131,116.5681076,116.0836792,110.1458435,103.1733627,105.4506302,107.2646633,108.442749
Cameroon,CMR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,83.07519,85.56531,..,88.72421,91.38752,..,91.7001,92.07438,94.493,92.87395,..,..,..,..
Cameroon,CMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,27.97616005,32.95298004,28.74719048,30.28797913,26.92939949,27.4130497,23.88817024,32.74295044,37.06010056,40.92974091,44.0395082,48.97040939,52.17362976,53.98152161,58.17964935,59.55471039,60.46559143,50.63700929,46.47294762,44.42285398,45.25902871,45.0281105
Cameroon,CMR,"School enrollment, secondary (% net)",SE.SEC.NENR,..,..,..,..,..,..,..,..,..,..,..,..,39.66006,41.01904,43.96082,45.01617,45.99349,..,..,..,..,..
Cameroon,CMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.702849984,2.297339916,..,2.822590113,2.795300007,2.65651989,2.539910078,2.87816,2.498270035,2.907900095,2.84803009,2.653369904,2.603060007,2.655479908,2.583960056,2.657919884,2.562340021,3.059629917,3.030960083,3.047399521,3.103901386,2.827640772
Cameroon,CMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.68369961,15.73330975,..,21.44202042,20.84712029,21.37760925,20.31266022,21.37933922,15.70061016,19.77979088,18.75388908,14.8677702,15.17621994,13.82495022,12.87975979,13.24398994,12.69468975,15.91281033,16.88315964,14.17869854,14.45112228,15.04790401
Cameroon,CMR,"Population, total",SP.POP.TOTL,14912631,15309490,15725528,16160340,16610487,17074594,17550407,18049896,18574056,19113974,19668066,20232304,20809529,21402376,22059893,22763414,23454161,24128601,24806383,25506095,26210558,26915758
Cameroon,CMR,Urban population,SP.URB.TOTL,6791510,7063646,7349797,7649982,7963067,8288179,8624797,8979101,9352037,9739334,10140658,10553979,10980980,11423090,11907048,12423816,12941771,13458210,13984350,14530312,15086797,15650975
Cameroon,CMR,Income share held by highest 10%,SI.DST.10TH.10,..,33.6,..,..,..,..,..,33,..,..,..,..,..,..,35,..,..,..,..,..,..,31.1
Cameroon,CMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.536,7.46,6.709,5.908,5.091,4.4,3.729,3.063,3.387,3.744,4.11,3.987,3.835,3.685,3.534,3.518,3.528,3.568,3.601,3.622,3.87,3.973
Cameroon,CMR,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,11.373,11.247,10.109,8.914,7.7,6.625,5.598,4.576,5.12,5.71,6.322,6.312,6.272,6.235,6.198,6.233,6.299,6.401,6.493,6.572,7.384,7.237
Canada,CAN,Gini index,SI.POV.GINI,33.4,33.6,33.6,33.8,33.8,33.6,34.1,33.8,33.9,34,33.6,32.7,33.5,33.8,33.2,33.7,32.7,33.3,32.5,31.7,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,7.44773E+11,7.38982E+11,7.60649E+11,8.95541E+11,1.02669E+12,1.17311E+12,1.31926E+12,1.46882E+12,1.55299E+12,1.37463E+12,1.61734E+12,1.79333E+12,1.82837E+12,1.8466E+12,1.80575E+12,1.55651E+12,1.52799E+12,1.64927E+12,1.72533E+12,1.74373E+12,1.65568E+12,2.00747E+12
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.138539186,1.875098132,2.99925535,1.806385135,3.092363835,3.210454357,2.6379438,2.049904611,0.99540631,-2.915086239,3.090806374,3.13719439,1.755661325,2.325813574,2.873466772,0.649970994,1.038550935,3.033834903,2.742963431,1.908431925,-5.038233441,5.286956891
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,24271.00206,23822.09621,24256.01923,28301.86459,32145.54126,36383.66001,40504.0371,44660.08389,46710.25269,40874.88319,47560.6666,52223.85884,52670.34473,52638.11872,50960.84312,43594.1941,42314.06158,45129.62812,46539.17616,46352.86934,43537.8393,52496.84417
Canada,CAN,GNI (current US$),NY.GNP.MKTP.CD,7.25237E+11,7.18179E+11,7.41407E+11,8.73516E+11,1.00457E+12,1.14914E+12,1.2983E+12,1.4472E+12,1.53017E+12,1.35096E+12,1.58538E+12,1.75945E+12,1.79592E+12,1.81847E+12,1.77657E+12,1.53266E+12,1.50933E+12,1.62829E+12,1.696E+12,1.72295E+12,1.64369E+12,1.99021E+12
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22740,23120,23590,25480,29530,34310,37900,41540,44930,43230,44490,47190,51080,52800,52200,47580,43900,42900,45060,46580,43900,48780
Canada,CAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.20923582,42.03995509,40.05865859,36.8659852,37.32777131,36.85670732,35.40245922,34.22955516,34.39500555,28.51583432,29.16738193,30.67839192,30.35302552,30.33193867,31.73657587,31.84996096,31.50257241,31.45441015,32.32540373,32.35269582,29.47364723,31.21635296
